Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
25/01/2017,512,6:05:00 AM,Wednesday,Bathurst & College,Mechanical,5,10,W/B,4166
25/01/2017,505,6:20:00 AM,Wednesday,Dundas and Young,Mechanical,6,12,W/B,4179
25/01/2017,511,6:20:00 AM,Wednesday,Bathurst and Dundas,Mechanical,3,6,N/B,8367
25/01/2017,511,6:29:00 AM,Wednesday,Bathurst & Dundas,Mechanical,5,10,N/B,8353
25/01/2017,501,6:53:00 AM,Wednesday,Longbranch Loop,Mechanical,6,11,E/B,1629
25/01/2017,505,6:58:00 AM,Wednesday,Roncesvalles and Dundas,Held By,12,24,E/B,4066
25/01/2017,504,7:21:00 AM,Wednesday,Queen and Roncesevalles,Mechanical,4,8,E/B,4150
25/01/2017,501,7:35:00 AM,Wednesday,Longbranch loop,Mechanical,5,10,E/B,1046
25/01/2017,504,7:45:00 AM,Wednesday,King and jefferson,Held By,4,8,W/B,4182
25/01/2017,501,7:51:00 AM,Wednesday,Queen at Bathurst,Mechanical,5,10,E/B,4204
25/01/2017,501,8:08:00 AM,Wednesday,Queen at Greenwood,Mechanical,5,10,E/B,4240
25/01/2017,501,8:11:00 AM,Wednesday,Lakeshore at 10TH,Investigation,5,11,W/B,1601
25/01/2017,501,8:42:00 AM,Wednesday,Queen at Connaught,Mechanical,5,10,W/B,4240
25/01/2017,512,8:57:00 AM,Wednesday,St.Clair Stn,Held By,17,20,E/B,4195
25/01/2017,510,9:25:00 AM,Wednesday,Spadina and Queen,General Delay,15,10,N/B,4414
25/01/2017,510,9:27:00 AM,Wednesday,Spadina and Queen,General Delay,15,10,N/B,4411
25/01/2017,501,9:39:00 AM,Wednesday,Queensway at Roncesvalles,Mechanical,5,10,E/B,4240
25/01/2017,501,10:21:00 AM,Wednesday,Queensway at Roncesvalles,Mechanical,5,11,E/B,4217
25/01/2017,512,10:54:00 AM,Wednesday,Northcliffe & St.Clair West,Mechanical,24,27,W/B,4154
25/01/2017,506,12:30:00 PM,Wednesday,Gerrard at Broadview,Mechanical,6,12,W/B,4148
25/01/2017,505,1:55:00 PM,Wednesday,Dundas and River,Mechanical,6,12,E/B,4101
25/01/2017,506,3:25:00 PM,Wednesday,Main Station,Mechanical,5,11,W/B,4083
25/01/2017,505,3:39:00 PM,Wednesday,Broadview at Withrow Avenue,Mechanical,26,32,S/B,4016
25/01/2017,505,3:39:00 PM,Wednesday,Broadview at Withrow Avenue,Utilized Off Route,6,12,S/B,4172
25/01/2017,506,3:46:00 PM,Wednesday,Roncesvalles at Howard Park,Mechanical,5,11,E/B,4083
25/01/2017,504,3:46:00 PM,Wednesday,Broadview at Withrow,General Delay,19,23,W/B,4017
25/01/2017,501,4:25:00 PM,Wednesday,Russell Yard,Mechanical,5,11,W/B,4229
25/01/2017,501,5:03:00 PM,Wednesday,Dufferin/Liberty,General Delay,152,157,S/B,7928
25/01/2017,514,5:07:00 PM,Wednesday,Dufferin & Liberty,Held By,161,169,B/W,4404
25/01/2017,505,5:09:00 PM,Wednesday,Dundas at Howard Park,Mechanical,6,12,W/B,4161
25/01/2017,504,5:25:00 PM,Wednesday,Queen at Roncy,Mechanical,4,8,W/B,4185
25/01/2017,501,6:13:00 PM,Wednesday,Queen/Church,General Delay,28,33,E/B,4209
25/01/2017,512,6:46:00 PM,Wednesday,St Clair & Keele,Held By,59,62,W/B,4104
25/01/2017,505,6:46:00 PM,Wednesday,Dundas at Yonge,General Delay,15,21,B/W,4136
25/01/2017,504,7:00:00 PM,Wednesday,Dundas West to Broadview,General Delay,20,24,B/W,4150
25/01/2017,510,7:18:00 PM,Wednesday,Union Station,Investigation,12,9,W/B,4427
25/01/2017,509,7:22:00 PM,Wednesday,Approaching Union Stn,Held By,7,13,E/B,4405
25/01/2017,506,7:47:00 PM,Wednesday,Lower Gerrard at Coxwell,Mechanical,5,10,E/B,4111
25/01/2017,511,8:02:00 PM,Wednesday,Exhibition Loop,Mechanical,5,10,N/B,1650
25/01/2017,506,8:28:00 PM,Wednesday,Dundas at Sterling,Held By,8,16,E/B,4198
25/01/2017,511,8:33:00 PM,Wednesday,Bathurst Stn,Investigation,10,15,S/B,1599
25/01/2017,501,8:39:00 PM,Wednesday,Lakeshore and Brownsline,Mechanical,6,12,W/B,8034
25/01/2017,504,9:00:00 PM,Wednesday,Dundas West to Broadview STN,General Delay,15,20,B/W,
25/01/2017,501,9:02:00 PM,Wednesday,Neville Loop,Mechanical,6,12,E/B,4246
25/01/2017,512,9:49:00 PM,Wednesday,St. Clair West Station,Mechanical,6,12,W/B,4089
25/01/2017,501,10:58:00 PM,Wednesday,Bathurst and Queen,Mechanical,6,12,W/B,4243
25/01/2017,501,11:20:00 PM,Wednesday,Queen and Strachan,Mechanical,6,12,W/B,4157
26/01/2017,501,4:51:00 AM,Thursday,Queen at Hambly,Investigation,37,0,E/B,4247
26/01/2017,504,5:16:00 AM,Thursday,Ronc. Carhouse.,Mechanical,8,18,W/B,4119
26/01/2017,506,5:36:00 AM,Thursday,Russell Yard,Mechanical,6,12,E/B,4199
26/01/2017,506,6:07:00 AM,Thursday,Russell Yard,Mechanical,4,8,E/B,4040
26/01/2017,506,6:39:00 AM,Thursday,College at Spadina,Mechanical,15,20,W/B,4071
26/01/2017,510,6:55:00 AM,Thursday,Spadina and Queen,Mechanical,5,10,N/B,4427
26/01/2017,504,7:03:00 AM,Thursday,Queen and Roncesvalles,Mechanical,0,0,SB,4194
26/01/2017,506,7:11:00 AM,Thursday,Howard Park on Dundas,Mechanical,9,14,W/B,4071
26/01/2017,505,7:11:00 AM,Thursday,Dundas and Howard park,Held By,14,28,W/B,4141
26/01/2017,509,7:23:00 AM,Thursday,Union Station,Mechanical,6,12,W/B,4415
26/01/2017,510,7:30:00 AM,Thursday,Spadina and Queen,General Delay,15,10,N/B,4427
26/01/2017,511,7:42:00 AM,Thursday,Bathurst Station,Mechanical,3,6,N/B,1821
26/01/2017,506,8:02:00 AM,Thursday,College at McCaul,Mechanical,5,10,E/B,4040
26/01/2017,504,8:09:00 AM,Thursday,King and Broadview,Held By,10,15,S/B,4165
26/01/2017,501,8:34:00 AM,Thursday,Queen at Boulton,Mechanical,10,15,W/B,4214
26/01/2017,505,8:45:00 AM,Thursday,Broadview Station to Dundas and parliament,General Delay,20,26,W/B,4093
26/01/2017,512,9:00:00 AM,Thursday,Gunns loop to St.Clair Stn.,General Delay,10,20,B/W,
26/01/2017,510,9:23:00 AM,Thursday,Spadina and Queen,General Delay,13,10,N/B,4416
26/01/2017,501,9:26:00 AM,Thursday,Queen at Dovercourt,Investigation,15,25,W/B,4246
26/01/2017,504,9:34:00 AM,Thursday,Peter to Ontario St,General Delay,5,10,WB,4127
26/01/2017,506,10:35:00 AM,Thursday,High park Loop,Mechanical,5,10,E/B,4172
26/01/2017,504,10:36:00 AM,Thursday,King and Duro to Bay,Mechanical,10,15,E/B,4170
26/01/2017,505,11:09:00 AM,Thursday,Dundas and Parliament,Mechanical,6,12,W/B,4136
26/01/2017,501,11:41:00 AM,Thursday,Longbranch Loop,Mechanical,6,12,E/B,1528
26/01/2017,501,11:56:00 AM,Thursday,Dufferin Loop,Mechanical,6,12,W/B,1407
26/01/2017,510,3:06:00 PM,Thursday,Sapdina at Queens Quay,Mechanical,3,8,N/B,4409
26/01/2017,509,3:07:00 PM,Thursday,Queens Quay at Spadina,Held By,175,182,E/B,4421
26/01/2017,514,3:15:00 PM,Thursday,Distrillery Loop to Dufferin Loop,General Delay,20,30,B/W,
26/01/2017,501,3:30:00 PM,Thursday,Dufferin and Queen,Mechanical,6,12,E/B,1605
26/01/2017,511,3:30:00 PM,Thursday,Bathurst Stn to Exhibition,General Delay,10,20,B/W,
26/01/2017,510,3:53:00 PM,Thursday,Spadina at King,Mechanical,5,10,W/B,4427
26/01/2017,509,4:04:00 PM,Thursday,Spadina at Bremner,Investigation,5,10,N/B,1630
26/01/2017,504,4:48:00 PM,Thursday,King and Spadina,Held By,106,110,B/W,4033
26/01/2017,506,5:57:00 PM,Thursday,Gerrard at Coxwell,Mechanical,6,12,E/B,4155
26/01/2017,506,6:00:00 PM,Thursday,Gerrard at Coxwell,Mechanical,6,12,E/B,4187
26/01/2017,504,6:08:00 PM,Thursday,DWS,Mechanical,4,8,E/B,7581
26/01/2017,505,6:13:00 PM,Thursday,Dundas at Church,Investigation,6,12,E/B,4093
26/01/2017,503,6:38:00 PM,Thursday,Bingham Loop,Mechanical,12,24,W/B,7766
26/01/2017,502,7:28:00 PM,Thursday,Bingham loop,Mechanical,12,24,E/B,7805
26/01/2017,504,7:32:00 PM,Thursday,Broadview and Queen,Held By,0,0,B/W,4052
26/01/2017,510,7:35:00 PM,Thursday,Spadina at Queens Quay,Mechanical,3,8,N/B,4418
26/01/2017,506,7:43:00 PM,Thursday,Gerrard St E at Main St,Investigation,59,67,E/B,4152
26/01/2017,505,8:06:00 PM,Thursday,Dundas at Sterling Avenue,Investigation,28,34,E/B,4100
26/01/2017,501,8:11:00 PM,Thursday,Broadview and Queen,Diversion,39,44,B/W,4237
26/01/2017,504,8:30:00 PM,Thursday,Parliament,Mechanical,4,8,W/B,4174
26/01/2017,511,8:39:00 PM,Thursday,Bathurst & Robinson,Mechanical,5,10,S/B,8378
26/01/2017,504,9:23:00 PM,Thursday,Bathurst south of KING,Investigation,4,8,S/B,4110
26/01/2017,505,9:31:00 PM,Thursday,Dundas at Parliament,Investigation,33,40,W/B,4104
26/01/2017,501,9:50:00 PM,Thursday,Queen and Palmerston,Investigation,6,12,W/B,4053
27/01/2017,510,12:43:00 AM,Friday,Spadina at Bremner,Held By,5,13,S/B,4419
27/01/2017,504,1:13:00 AM,Friday,King and Atlantic,Held By,41,50,E/B,4131
27/01/2017,512,1:42:00 AM,Friday,St. Clair and EARLS COURT,Emergency Services,7,14,E/B,4176
27/01/2017,501,1:45:00 AM,Friday,Queen and Duffrin,Mechanical,10,20,E/B,4229
27/01/2017,504,5:45:00 AM,Friday,Ronc. Carhouse.,Mechanical,4,9,W/B,4160
27/01/2017,503,6:17:00 AM,Friday,Bingham Loop,Late Leaving Garage,12,24,W/B,7730
27/01/2017,501,6:26:00 AM,Friday,Queen at Yonge,Mechanical,24,29,E/B,4222
27/01/2017,503,6:35:00 AM,Friday,Bingham Loop,Late Leaving Garage,12,24,W/B,7858
27/01/2017,501,6:49:00 AM,Friday,Queen at Noble,Mechanical,36,41,W/B,4217
27/01/2017,503,6:53:00 AM,Friday,Bingham Loop,Late Leaving Garage,12,24,W/B,7724
27/01/2017,504,6:56:00 AM,Friday,Ronc. Carhouse.,Mechanical,5,10,W/B,4057
27/01/2017,504,6:56:00 AM,Friday,Ronc. Carhouse.,Mechanical,5,10,E/B,4033
27/01/2017,504,7:01:00 AM,Friday,Russell Yard,Utilized Off Route,4,8,W/B,4083
27/01/2017,501,7:07:00 AM,Friday,King at Dufferin,Investigation,5,10,W/B,4218
27/01/2017,501,7:58:00 AM,Friday,Strachan and Queen,Emergency Services,15,21,W/B,4242
27/01/2017,501,8:32:00 AM,Friday,Long Branch loop,Mechanical,6,12,E/B,1035
27/01/2017,504,8:39:00 AM,Friday,Broadview and Queen,Mechanical,4,8,W/B,4093
27/01/2017,504,8:43:00 AM,Friday,King and Yonge,Mechanical,4,8,W/B,4179
27/01/2017,506,9:10:00 AM,Friday,Gerrard at Coxwell,Mechanical,5,10,E/B,4199
27/01/2017,510,9:20:00 AM,Friday,Queen and Spadina,General Delay,10,14,N/B,4420
27/01/2017,512,9:22:00 AM,Friday,Lansdowne & St.Clair Ave.,Mechanical,3,6,W/B,4023
27/01/2017,510,9:24:00 AM,Friday,Queen and Spadina,General Delay,10,14,N/B,4400
27/01/2017,506,9:53:00 AM,Friday,Upper Gerrard & Coxwell,Investigation,18,23,W/B,4024
27/01/2017,505,11:39:00 AM,Friday,Dundas @ River,Mechanical,6,12,E/B,4076
27/01/2017,509,11:41:00 AM,Friday,Bathurst and Fleet,Mechanical,1,1,eb,4418
27/01/2017,504,2:15:00 PM,Friday,Bloor Street,Held By,13,17,S/B,4163
27/01/2017,505,2:16:00 PM,Friday,Dundas @ Howard Park,Held By,10,16,W/B,4108
27/01/2017,504,2:42:00 PM,Friday,DWS,Mechanical,4,8,S/B,4190
27/01/2017,506,3:04:00 PM,Friday,College and Ossington,Emergency Services,29,33,W/B,4085
27/01/2017,506,3:15:00 PM,Friday,Gerrard and Coxwell,Mechanical,4,8,E/B,4141
27/01/2017,501,4:10:00 PM,Friday,York and Queen,Mechanical,5,10,E/B,4188
27/01/2017,504,4:25:00 PM,Friday,Dunn Ave,Mechanical,4,8,E/B,4721
27/01/2017,510,5:44:00 PM,Friday,Spadina Station,Held By,10,5,S/B,4407
27/01/2017,501,5:50:00 PM,Friday,Sherbourne and Queen,Investigation,12,24,E/B,7733
27/01/2017,504,6:40:00 PM,Friday,Shaw St,Mechanical,4,8,E/B,4178
27/01/2017,505,6:49:00 PM,Friday,Dundas at River,General Delay,12,18,B/W,4059
27/01/2017,501,7:30:00 PM,Friday,Yonge and Queen Street,Investigation,20,25,W/B,4202
27/01/2017,504,9:00:00 PM,Friday,king/Jameson to King/University,General Delay,15,20,B/W,
27/01/2017,501,9:02:00 PM,Friday,Queen St. East and Lee Ave.,Mechanical,6,11,W/B,4240
27/01/2017,501,9:20:00 PM,Friday,Queen St. East and Empire St.,Held By,8,14,E/B,4229
27/01/2017,501,9:25:00 PM,Friday,Long Branch Loop,Mechanical,5,10,E/B,8337
27/01/2017,501,9:27:00 PM,Friday,Dundas and Parliament,Investigation,5,10,W/B,4242
27/01/2017,501,10:30:00 PM,Friday,Neville Park Loop to Sunnyside Loop,General Delay,10,14,B/W,
27/01/2017,501,10:45:00 PM,Friday,Windermere Ave. and The Queensway,Investigation,4,9,S/B,8028
27/01/2017,506,11:20:00 PM,Friday,College and Spadina,Mechanical,25,16,E/B,4145
27/01/2017,501,11:28:00 PM,Friday,Sunnyside Loop,Mechanical,9,13,E/B,4128
27/01/2017,514,11:52:00 PM,Friday,King and Fraser,Investigation,18,28,E/B,4117
28/01/2017,501,12:18:00 AM,Saturday,Queen St. West and Ohara St.,Investigation,10,20,W/B,8079
28/01/2017,317,3:57:00 AM,Saturday,Bloor Loop,Mechanical,30,60,S/B,4403
28/01/2017,501,6:06:00 AM,Saturday,Queen and Tecunseth,Mechanical,8,16,E/B,4241
28/01/2017,501,6:08:00 AM,Saturday,Queen and roncesevalles,Mechanical,8,16,E/B,4229
28/01/2017,506,6:17:00 AM,Saturday,Main Station,Mechanical,7,14,W/B,4189
28/01/2017,505,6:58:00 AM,Saturday,Broadview Stn,Mechanical,10,20,W/B,4012
28/01/2017,501,7:43:00 AM,Saturday,Neville Loop,Mechanical,7,14,W/B,4226
28/01/2017,501,7:50:00 AM,Saturday,Long Branch loop,Mechanical,7,14,B/W,8088
28/01/2017,506,8:25:00 AM,Saturday,Howard Park at Roncesvalles,Late Leaving Garage,10,15,E/B,4143
28/01/2017,511,8:50:00 AM,Saturday,Exhibition Loop,Late Leaving Garage,6,12,E/B,1072
28/01/2017,510,8:58:00 AM,Saturday,Queens Quay @ Spadina,Emergency Services,8,16,W/B,4418
28/01/2017,501,9:42:00 AM,Saturday,Queen and Cannought,Mechanical,6,12,E/B,4047
28/01/2017,512,9:52:00 AM,Saturday,St.Clair at Oakwood,General Delay,11,15,W/B,4099
28/01/2017,501,10:07:00 AM,Saturday,Lakeshore and Brookers lane,Investigation,7,14,W/B,8090
28/01/2017,506,10:52:00 AM,Saturday,Howard Park & Roncesvalles,Mechanical,5,10,E/B,4056
28/01/2017,501,10:52:00 AM,Saturday,Queen and connaught,Mechanical,7,14,E/B,4152
28/01/2017,506,11:05:00 AM,Saturday,Howard Park & Roncesvalles,Late Leaving Garage,5,10,E/B,4070
28/01/2017,509,11:08:00 AM,Saturday,Bathurst & Fleet,Mechanical,6,12,E/B,4412
28/01/2017,501,11:32:00 AM,Saturday,Long Branch,Investigation,7,14,W/B,1616
28/01/2017,501,11:42:00 AM,Saturday,Lakeshore and 5th st,Investigation,7,8,E/B,1661
28/01/2017,505,12:04:00 PM,Saturday,Dundas @ Palmerston,Held By,27,32,E/B,4011
28/01/2017,509,12:18:00 PM,Saturday,Bathurst & Fleet,Late Leaving Garage,6,12,E/B,4403
28/01/2017,501,12:43:00 PM,Saturday,Mnt Dennis,Mechanical,6,12,S/B,1569
28/01/2017,501,1:27:00 PM,Saturday,Queen/ Woodbine,Mechanical,6,12,E/B,4240
28/01/2017,501,1:47:00 PM,Saturday,Lakeshore/ Kipling,Mechanical,6,12,W/B,1305
28/01/2017,514,2:33:00 PM,Saturday,Bathurst / King,Mechanical,0,0,W/B,4416
28/01/2017,506,2:43:00 PM,Saturday,Brock,Mechanical,6,12,W/B,4164
28/01/2017,506,2:55:00 PM,Saturday,Main Station,Mechanical,1,7,W/B,4053
28/01/2017,501,2:56:00 PM,Saturday,Queen / Roncesvalles,Mechanical,6,12,E/B,4139
28/01/2017,509,3:47:00 PM,Saturday,Fleet,Mechanical,1,8,E/B,4402
28/01/2017,510,4:15:00 PM,Saturday,Queens Quay at Rees,Mechanical,0,0,E/B,4408
28/01/2017,505,4:15:00 PM,Saturday,Dundas at Parliament,General Delay,5,10,E/B,4198
28/01/2017,506,4:40:00 PM,Saturday,Main Station - moved to Coxwell Loop@Queen,Emergency Services,35,15,W/B,4141
28/01/2017,501,5:17:00 PM,Saturday,York/ Queen,Mechanical,6,12,E/B,4189
28/01/2017,511,6:02:00 PM,Saturday,College,Mechanical,5,10,N/B,8214
28/01/2017,501,6:06:00 PM,Saturday,Dufferin Loop,Mechanical,6,12,N/B,1058
28/01/2017,506,6:07:00 PM,Saturday,Spadina,Mechanical,6,12,W/B,4186
28/01/2017,501,7:14:00 PM,Saturday,Queen/University,Mechanical,12,18,W/B,4113
28/01/2017,506,8:00:00 PM,Saturday,Howard Park,Mechanical,5,14,W/B,4170
28/01/2017,512,8:07:00 PM,Saturday,St.Clair at Laughton Ave,Emergency Services,5,10,E/B,4099
28/01/2017,511,8:25:00 PM,Saturday,Wellington,Investigation,8,16,N/B,1072
28/01/2017,501,10:00:00 PM,Saturday,Neville Park Loop to Sunnyside Loop,General Delay,11,14,B/W,
28/01/2017,505,11:33:00 PM,Saturday,Dundas at Roncesvalles,Investigation,10,20,E/B,4198
28/01/2017,510,11:59:00 PM,Saturday,Spadina Stn,Mechanical,8,16,S/B,4417
29/01/2017,505,12:05:00 AM,Sunday,Yonge Street,Mechanical,10,20,W/B,4096
29/01/2017,501,12:10:00 AM,Sunday,Sunnyside Loop,Investigation,11,21,E/B,4212
29/01/2017,501,1:38:00 AM,Sunday,Neville Park Loop,Investigation,30,40,W/B,4139
29/01/2017,511,2:40:00 AM,Sunday,Lennox st. and Bathurst Street,Investigation,4,8,N/B,1389
29/01/2017,304,2:54:00 AM,Sunday,King and Charlotte,Emergency Services,12,42,E/B,4027
29/01/2017,301,3:15:00 AM,Sunday,Queen St. East and Parliament St.,Diversion,125,155,E/B,
29/01/2017,514,7:47:00 AM,Sunday,Queen @ Leslie,Mechanical,28,36,W/B,4416
29/01/2017,501,7:48:00 AM,Sunday,Queen & Leslie,Held By,10,18,W/B,4222
29/01/2017,506,8:03:00 AM,Sunday,Main Station,Investigation,10,20,W/B,4174
29/01/2017,505,8:06:00 AM,Sunday,Broadview and Dundas,Mechanical,3,10,W/B,4036
29/01/2017,501,8:11:00 AM,Sunday,Queen and Connaught,Mechanical,8,16,E/B,4073
29/01/2017,504,8:14:00 AM,Sunday,Broadview & Dundas,Mechanical,20,24,E/B,4134
29/01/2017,505,10:16:00 AM,Sunday,Dundas at Dufferin Street,Mechanical,1,2,E/B,4047
29/01/2017,505,11:20:00 AM,Sunday,Rocy yard,Mechanical,1,2,N/B,4149
29/01/2017,501,11:31:00 AM,Sunday,Lakeshore & Parklawn,Mechanical,6,12,W/B,1076
29/01/2017,514,11:38:00 AM,Sunday,King @ Sumach,Mechanical,10,23,E/B,4404
29/01/2017,501,12:42:00 PM,Sunday,Queen and Roncy,Mechanical,5,10,W/B,4040
29/01/2017,514,1:07:00 PM,Sunday,Charlotte,Mechanical,1,14,E/B,4414
29/01/2017,510,2:20:00 PM,Sunday,Spadina at Nassau Street,Mechanical,0,0,N/B,4418
29/01/2017,511,2:46:00 PM,Sunday,Exhibition loop,Investigation,4,8,N/B,1555
29/01/2017,514,3:19:00 PM,Sunday,Exhibition Loop,Mechanical,1,1,E/B,4414
29/01/2017,510,3:34:00 PM,Sunday,Spadina at Front,Mechanical,1,2,S/B,4406
29/01/2017,501,5:42:00 PM,Sunday,Lakeshore and Islington,Mechanical,5,10,E/B,1521
29/01/2017,511,5:50:00 PM,Sunday,Bathurst Station,Mechanical,5,10,S/B,1555
29/01/2017,510,6:25:00 PM,Sunday,Spadina /Queen's Quay,Mechanical,1,1,N/B,4426
29/01/2017,501,6:42:00 PM,Sunday,Longbranch loop,Mechanical,5,10,E/B,1629
29/01/2017,514,8:25:00 PM,Sunday,Tecumseth,Mechanical,4,18,E/B,4414
29/01/2017,505,9:39:00 PM,Sunday,Broadview north of Dundas,Mechanical,11,21,E/B,4111
29/01/2017,504,9:42:00 PM,Sunday,King and Parliament,Diversion,12,22,E/B,4186
29/01/2017,506,9:49:00 PM,Sunday,College and Shaw,Emergency Services,15,20,W/B,4078
29/01/2017,509,10:53:00 PM,Sunday,Queen's Quay and Bay St.,Held By,134,144,W/B,4412
29/01/2017,510,10:53:00 PM,Sunday,Spadina at Queen's Quay,Diversion,134,140,E/B,4417
30/01/2017,301,2:00:00 AM,Monday,Queen St. East and Coxwell Ave.,Held By,15,25,W/B,4222
30/01/2017,501,5:23:00 AM,Monday,Roncy yard,Late Leaving Garage,5,10,E/B,4229
30/01/2017,505,5:25:00 AM,Monday,Roncesvalles Yard,Late Leaving Garage,16,12,E/B,4024
30/01/2017,506,5:40:00 AM,Monday,Coxwell and Lower Gerrard,Mechanical,4,8,E/B,4152
30/01/2017,504,6:10:00 AM,Monday,Roncy yard,Late Leaving Garage,6,12,N/B,4099
30/01/2017,506,6:10:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,9,N/B,4168
30/01/2017,505,6:16:00 AM,Monday,Dundas - Roncesvalles,Mechanical,14,17,W/B,4155
30/01/2017,502,6:18:00 AM,Monday,Quen at Kingston,Late Leaving Garage,12,24,N/B,7779
30/01/2017,501,6:30:00 AM,Monday,roncy yard,Late Leaving Garage,5,10,E/B,4209
30/01/2017,505,6:33:00 AM,Monday,Ossington,Mechanical,6,12,W/B,4040
30/01/2017,504,6:35:00 AM,Monday,King St. E. at Yonge.,Held By,19,23,W/B,4064
30/01/2017,505,6:36:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,11,E/B,4192
30/01/2017,514,6:40:00 AM,Monday,King St. E. at Yonge.,Held By,14,22,W/B,4418
30/01/2017,501,6:44:00 AM,Monday,Queen at Shaw,Mechanical,10,15,E/B,4170
30/01/2017,501,7:02:00 AM,Monday,Queen and Connaught,Mechanical,5,10,E/B,4214
30/01/2017,512,7:02:00 AM,Monday,St.Clair West Station,Mechanical,28,32,E/B,4112
30/01/2017,506,7:04:00 AM,Monday,Coxwell and Lower Gerrard,Late Leaving Garage,3,7,E/B,4073
30/01/2017,504,7:05:00 AM,Monday,Roncesvalles and Queen,Held By,5,10,W/B,4076
30/01/2017,506,7:10:00 AM,Monday,Bay and College,Mechanical,7,14,E/B,4180
30/01/2017,501,7:11:00 AM,Monday,Lakeshore at Parklawn,Mechanical,5,10,W/B,8042
30/01/2017,501,7:14:00 AM,Monday,Longbranch Loop,Mechanical,6,11,E/B,8015
30/01/2017,506,7:15:00 AM,Monday,Roncesvalles and Howard Park,Mechanical,5,10,W/B,4052
30/01/2017,510,8:00:00 AM,Monday,Spadina and King,General Delay,4,8,N/B,4410
30/01/2017,510,8:35:00 AM,Monday,Spadina Loop,Mechanical,4,8,S/B,4416
30/01/2017,505,9:00:00 AM,Monday,University,General Delay,10,18,B/W,4156
30/01/2017,514,9:02:00 AM,Monday,KING St. W. at Dufferin.,Investigation,15,23,W/B,4407
30/01/2017,504,9:02:00 AM,Monday,King St.W. at Dufferin.,Held By,15,20,W/B,4014
30/01/2017,514,9:02:00 AM,Monday,King St. W. at Dufferin.,Investigation,15,23,W/B,4407
30/01/2017,510,9:20:00 AM,Monday,Spadina Circle,Mechanical,1,1,S/B,4417
30/01/2017,511,9:41:00 AM,Monday,Bathurst and College,Mechanical,3,6,W/B,1687
30/01/2017,511,10:01:00 AM,Monday,CNE loop,Mechanical,3,6,W/B,1531
30/01/2017,506,10:22:00 AM,Monday,Lansdowne and College,Mechanical,4,8,E/B,4018
30/01/2017,506,10:38:00 AM,Monday,Main Station,Mechanical,15,24,W/B,4189
30/01/2017,505,11:50:00 AM,Monday,Parliament to University,Held By,8,14,W/B,4024
30/01/2017,504,12:00:00 PM,Monday,Ronc. At Queen.,Mechanical,5,10,E/B,4046
30/01/2017,510,1:45:00 PM,Monday,Spadina Stn,Mechanical,6,12,W/B,4424
30/01/2017,501,2:07:00 PM,Monday,Queen and Shaw,Mechanical,6,12,E/B,4212
30/01/2017,504,2:48:00 PM,Monday,Roncesvslles at Dundas,Investigation,14,19,S/B,4171
30/01/2017,505,2:50:00 PM,Monday,Roncesvalles at Dundas,Held By,15,21,E/B,4143
30/01/2017,503,3:29:00 PM,Monday,Birchmount Garage,Late Leaving Garage,12,24,W/B,7768
30/01/2017,504,3:39:00 PM,Monday,Russell Yard,Late Leaving Garage,5,10,W/B,4050
30/01/2017,501,4:10:00 PM,Monday,Dufferin loop,Mechanical,5,10,W/B,1358
30/01/2017,505,4:26:00 PM,Monday,Dundas at Dovercourt,Investigation,10,16,W/B,4057
30/01/2017,504,4:31:00 PM,Monday,Eglinton Garage,Late Leaving Garage,9,18,W/B,7564
30/01/2017,501,4:37:00 PM,Monday,Queen and Connaught,Mechanical,5,10,E/B,4111
30/01/2017,514,4:43:00 PM,Monday,Distillary Loop,Utilized Off Route,32,45,W/B,4132
30/01/2017,514,4:43:00 PM,Monday,Distillary Loop,Mechanical,36,45,W/B,4120
30/01/2017,504,5:01:00 PM,Monday,Roncesvalles @ Queen,Mechanical,5,10,E/B,4140
30/01/2017,510,5:10:00 PM,Monday,Spadina Stn,Mechanical,4,9,S/B,4410
30/01/2017,504,5:43:00 PM,Monday,King at Elm Street car,Utilized Off Route,27,32,W/B,4094
30/01/2017,510,6:04:00 PM,Monday,Spadina at Harbord,Mechanical,7,11,S/B,4430
30/01/2017,501,6:06:00 PM,Monday,Queen and Bathurst,Mechanical,5,10,E/B,8384
30/01/2017,504,6:15:00 PM,Monday,Roncesvalles @ Marion,Mechanical,5,10,S/B,4188
30/01/2017,501,6:20:00 PM,Monday,Queen and Bathurst,Mechanical,5,10,E/B,4202
30/01/2017,510,6:30:00 PM,Monday,Spadina,Mechanical,1,1,E/B,4066
30/01/2017,504,6:43:00 PM,Monday,King at Elm street,Mechanical,27,32,W/B,4247
30/01/2017,501,6:54:00 PM,Monday,Queen and Leslie,Investigation,29,34,W/B,4216
30/01/2017,510,7:08:00 PM,Monday,Spadina and Queen's Quay,Mechanical,1,1,N/B,4400
30/01/2017,504,9:15:00 PM,Monday,Roncesvalles and Marion,Mechanical,19,24,E/B,4004
30/01/2017,504,9:15:00 PM,Monday,Roncesvalles and Marion,Utilized Off Route,19,24,E/B,4098
30/01/2017,501,9:19:00 PM,Monday,Dufferin Loop,Utilized Off Route,5,10,W/B,8570
30/01/2017,501,9:26:00 PM,Monday,Dufferin Loop,Utilized Off Route,5,10,W/B,1350
30/01/2017,506,9:35:00 PM,Monday,Gerrard and Sumach,Investigation,122,127,E/B,4168
